Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1429.4821875,0%
345.807512991978,1415.14640625,100%
346.023924626503,2601.7395,100%
346.240324901463,3159.6061875,100%
346.456713814747,3678.56146875,100%
346.673091364243,4203.66065625,100%
346.889457547838,4172.53153125,100%
347.10581236342,4199.155125,100%
347.322155808879,4065.21796875,100%
347.5384878821,4123.789875,100%
347.754808580973,4129.5241875,100%
347.971117903386,4100.852625,100%
348.187415847227,3918.58340625,100%
348.403702410383,3974.69775,100%
348.619977590742,3885.81590625,100%
348.836241386194,3908.75315625,0%
349.052493794625,4002.95971875,0%
349.268734813924,4098.80465625,0%
349.484964441978,4161.4725,0%
349.701182676677,4245.029625,0%
349.917389515907,4210.21415625,0%
350.133584957557,4187.27690625,100%
350.349768999515,4213.9005,0%
350.565941639668,4298.2768125,0%
350.782102875906,4301.14396875,0%
350.998252706115,4390.0258125,0%
351.214391128184,4289.67534375,0%
351.430518140002,4241.34328125,0%
351.646633739455,4217.17725,0%
351.862737924432,4342.10334375,0%
352.078830692821,4258.9558125,0%
352.29491204251,4451.464875,0%
352.510981971387,4596.87065625,0%
352.72704047734,4542.80428125,0%
352.943087558258,4395.760125,0%
353.159123212027,4449.8265,0%
353.375147436536,4372.0036875,0%
353.591160229674,4293.3616875,0%
353.807161589328,4304.42071875,0%
354.023151513386,4392.07378125,0%
354.239129999736,4418.28778125,0%
354.455097046266,4396.98890625,0%
354.671052650865,4324.4908125,0%
354.886996811419,4267.1476875,0%
355.102929525818,4194.64959375,0%
355.31885079195,4154.50940625,0%
355.534760607701,4125.42825,0%
355.750658970961,4201.20309375,0%
355.966545879618,4286.39859375,0%
356.182421331558,4322.44284375,0%
356.398285324671,4354.80075,0%
356.614137856845,4400.67525,0%
356.829978925967,4394.12175,0%
357.045808529925,4340.055375,0%
357.261626666608,4320.394875,0%
357.477433333903,4347.83765625,0%
357.693228529699,4347.4280625,0%
357.909012251883,4351.524,0%
358.124784498344,4403.1328125,0%
358.34054526697,4449.8265,0%
358.556294555648,4356.439125,0%
358.772032362267,4401.4944375,0%
358.987758684714,4358.8966875,0%
359.203473520878,4428.527625,0%
359.419176868647,4419.92615625,0%
359.634868725908,4435.49071875,0%
359.85054909055,4372.822875,0%
360.066217960461,4458.8375625,0%
360.281875333528,4387.15865625,0%
360.497521207641,4366.67896875,0%
360.713155580686,4403.952,0%
360.928778450552,4362.1734375,0%
361.144389815127,4309.33584375,0%
361.359989672298,4354.39115625,0%
361.575578019955,4337.5978125,0%
361.791154855984,4338.417,0%
362.006720178275,4372.822875,0%
362.222273984714,4382.24353125,0%
362.43781627319,4360.5350625,0%
362.653347041591,4309.33584375,0%
362.868866287805,4272.882,0%
363.084374009721,4268.37646875,0%
363.299870205225,4251.99271875,0%
363.515354872206,4130.343375,0%
363.730828008553,4203.66065625,0%
363.946289612152,4259.775,0%
364.161739680893,4349.0664375,0%
364.377178212663,4345.38009375,0%
364.592605205349,4389.206625,0%
364.808020656841,4387.56825,0%
365.023424565027,4322.03325,0%
365.238816927793,4273.7011875,0%
365.454197743029,4299.9151875,0%
365.669567008622,4362.992625,0%
365.88492472246,4350.29521875,0%
366.100270882432,4363.40221875,0%
366.315605486425,4351.11440625,0%
366.530928532327,4344.56090625,0%
366.746240018027,4308.51665625,0%
366.961539941412,4283.12184375,0%
367.17682830037,4281.073875,0%
367.39210509279,4257.3174375,0%
367.607370316559,4234.3801875,0%
367.822623969566,4265.5093125,0%
368.037866049698,4358.0775,0%
368.253096554844,4407.22875,0%
368.468315482891,4393.3025625,0%
368.683522831728,4424.02209375,0%
368.898718599242,4405.590375,0%
369.113902783322,4313.841375,0%
369.329075381855,4340.8745625,0%
369.544236392731,4339.64578125,0%
369.759385813835,4384.70109375,0%
369.974523643058,4411.3246875,0%
370.189649878286,4421.974125,0%
370.404764517408,4339.64578125,0%
370.619867558311,4335.9594375,0%
370.834958998885,4283.5314375,0%
371.050038837016,4368.31734375,0%
371.265107070593,4338.00740625,0%
371.480163697503,4367.0885625,0%
371.695208715636,4361.76384375,0%
371.910242122878,4345.38009375,0%
372.125263917118,4204.8894375,0%
372.340274096245,4179.90421875,0%
372.555272658145,4147.5463125,0%
372.770259600706,4134.4393125,0%
372.985234921818,4128.705,0%
373.200198619368,4114.7788125,0%
373.415150691244,4110.682875,0%
373.630091135334,4123.789875,0%
373.845019949526,4082.8305,0%
374.059937131708,4113.1404375,0%
374.274842679768,4159.42453125,0%
374.489736591594,4259.36540625,0%
374.704618865074,4310.15503125,0%
374.919489498096,4271.243625,0%
375.134348488549,4163.9300625,0%
375.349195834319,4216.3580625,0%
375.564031533296,4173.35071875,0%
375.778855583367,4099.21425,0%
375.993667982421,4311.3838125,0%
376.208468728344,4383.06271875,0%
376.423257819026,4350.29521875,0%
376.638035252354,4367.49815625,0%
376.852801026216,4379.78596875,0%
377.067555138501,4283.94103125,0%
377.282297587096,4341.69375,0%
377.49702836989,4293.77128125,0%
377.711747484769,4266.3285,0%
377.926454929624,4341.28415625,0%
378.141150702341,4435.081125,0%
378.355834800808,4442.04421875,0%
378.570507222913,4518.22865625,0%
378.785167966545,4512.08475,0%
378.999817029592,4459.24715625,0%
379.214454409941,4410.5055,0%
379.429080105481,4403.1328125,0%
379.643694114099,4412.55346875,0%
379.858296433684,4512.49434375,0%
380.072887062124,4512.49434375,0%
380.287465997306,4467.848625,0%
380.502033237118,4448.59771875,0%
380.71658877945,4313.841375,0%
380.931132622188,4236.83775,0%
381.145664763221,4255.6790625,0%
381.360185200437,4333.501875,0%
381.574693931723,4383.4723125,0%
381.789190954968,4503.892875,0%
382.00367626806,4438.357875,0%
382.218149868887,4441.22503125,0%
382.432611755336,4408.0479375,0%
382.647061925297,4365.85978125,0%
382.861500376656,4312.203,0%
383.075927107303,4374.46125,0%
383.290342115124,4212.262125,0%
383.504745398008,4211.03334375,0%
383.719136953843,4132.8009375,0%
383.933516780517,4173.7603125,0%
384.147884875918,4158.19575,0%
384.362241237934,4279.84509375,0%
384.576585864453,4284.350625,0%
384.790918753363,4340.8745625,0%
385.005239902552,4287.627375,0%
385.219549309909,4374.46125,0%
385.43384697332,4383.88190625,0%
385.648132890675,4333.501875,0%
385.86240705986,4396.98890625,0%
386.076669478765,4359.30628125,0%
386.290920145277,4295.81925,0%
386.505159057285,4336.36903125,0%
386.719386212675,4339.2361875,0%
386.933601609337,4285.1698125,0%
387.147805245158,4411.73428125,0%
387.361997118027,4384.2915,0%
387.576177225831,4376.099625,0%
387.790345566458,4324.90040625,0%
388.004502137796,4295.0000625,0%
388.218646937734,4247.89678125,0%
388.432779964159,4262.2325625,0%
388.64690121496,4215.538875,0%
388.861010688024,4298.2768125,0%
389.07510838124,4343.74171875,0%
389.289194292495,4299.50559375,0%
389.503268419677,4311.79340625,0%
389.717330760675,4302.37275,0%
389.931381313377,4288.4465625,0%
390.14542007567,4265.09971875,0%
390.359447045443,4374.05165625,0%
390.573462220584,4421.56453125,0%
390.78746559898,4413.78225,0%
391.001457178519,4378.5571875,0%
391.215436957091,4401.4944375,0%
391.429404932582,4351.93359375,0%
391.64336110288,4222.092375,0%
391.857305465875,4257.3174375,0%
392.071238019453,4303.1919375,0%
392.285158761503,4266.3285,0%
392.499067689913,4289.67534375,0%
392.71296480257,4322.03325,0%
392.926850097364,4339.2361875,0%
393.140723572181,4270.83403125,0%
393.35458522491,4321.2140625,0%
393.568435053439,4271.65321875,0%
393.782273055656,4339.2361875,0%
393.996099229449,4328.58675,0%
394.209913572706,4405.99996875,0%
394.423716083314,4402.313625,0%
394.637506759163,4403.1328125,0%
394.85128559814,4386.7490625,0%
395.065052598133,4386.7490625,0%
395.27880775703,4300.734375,0%
395.492551072719,4277.797125,0%
395.706282543088,4276.15875,0%
395.920002166025,4267.1476875,0%
396.133709939418,4231.51303125,0%
396.347405861155,4355.6199375,0%
396.561089929125,4377.32840625,0%
396.774762141215,4392.07378125,0%
396.988422495313,4415.01103125,0%
397.202070989307,4445.7305625,0%
397.415707621085,4390.845,0%
397.629332388536,4401.90403125,0%
397.842945289547,4351.11440625,0%
398.056546322006,4329.81553125,0%
398.270135483802,4351.524,0%
398.483712772822,4378.14759375,0%
398.697278186955,4357.66790625,0%
398.910831724087,4428.93721875,0%
399.124373382109,4313.841375,0%
399.337903158906,4374.05165625,0%
399.551421052368,4274.92996875,0%
399.764927060383,4224.5499375,0%
399.978421180838,4231.922625,0%
400.191903411622,4367.49815625,0%
400.405373750622,4343.332125,0%
400.618832195726,4390.845,0%
400.832278744824,4489.55709375,0%
401.045713395802,4451.464875,0%
401.259136146548,4379.376375,0%
401.472546994951,4237.6569375,0%
401.685945938899,4311.3838125,0%
401.899332976279,4283.94103125,0%
402.112708104981,4301.14396875,0%
402.32607132289,4382.24353125,0%
402.539422627897,4462.9335,0%
402.752762017888,4433.85234375,0%
402.966089490752,4352.3431875,0%
