Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1609.7034375,93.7500000000001%
345.807512991978,1671.1425,100%
346.023924626503,2908.115625,100%
346.240324901463,3580.6685625,100%
346.456713814747,4208.985375,100%
346.673091364243,4746.78196875,100%
346.889457547838,4728.75984375,0%
347.10581236342,4754.97384375,0%
347.322155808879,4604.6529375,0%
347.5384878821,4577.21015625,0%
347.754808580973,4620.2175,0%
347.971117903386,4637.4204375,0%
348.187415847227,4526.0109375,0%
348.403702410383,4572.29503125,0%
348.619977590742,4517.8190625,100%
348.836241386194,4540.34671875,100%
349.052493794625,4626.36140625,100%
349.268734813924,4623.90384375,100%
349.484964441978,4665.2728125,100%
349.701182676677,4731.21740625,100%
349.917389515907,4749.23953125,100%
350.133584957557,4670.59753125,100%
350.349768999515,4702.9554375,100%
350.565941639668,4773.4055625,100%
350.782102875906,4785.693375,100%
350.998252706115,4811.49778125,100%
351.214391128184,4750.87790625,100%
351.430518140002,4726.30228125,100%
351.646633739455,4676.7414375,100%
351.862737924432,4792.65646875,100%
352.078830692821,4734.90375,100%
352.29491204251,4887.272625,100%
352.510981971387,5018.75221875,100%
352.72704047734,4996.63415625,100%
352.943087558258,4806.99225,100%
353.159123212027,4824.60478125,100%
353.375147436536,4853.27634375,100%
353.591160229674,4786.10296875,100%
353.807161589328,4808.22103125,100%
354.023151513386,4944.61575,100%
354.239129999736,5015.065875,100%
354.455097046266,4886.86303125,100%
354.671052650865,4841.398125,100%
354.886996811419,4785.28378125,100%
355.102929525818,4688.2100625,100%
355.31885079195,4614.89278125,100%
355.534760607701,4591.13634375,100%
355.750658970961,4634.962875,100%
355.966545879618,4733.265375,100%
356.182421331558,4799.20996875,100%
356.398285324671,4829.1103125,100%
356.614137856845,4864.335375,100%
356.829978925967,4895.05490625,100%
357.045808529925,4784.46459375,100%
357.261626666608,4727.94065625,100%
357.477433333903,4794.7044375,100%
357.693228529699,4812.31696875,100%
357.909012251883,4781.18784375,100%
358.124784498344,4862.28740625,100%
358.34054526697,4946.66371875,100%
358.556294555648,4829.51990625,100%
358.772032362267,4875.39440625,100%
358.987758684714,4784.055,100%
359.203473520878,4834.844625,100%
359.419176868647,4812.7265625,100%
359.634868725908,4805.353875,100%
359.85054909055,4794.29484375,100%
360.066217960461,4936.83346875,100%
360.281875333528,4866.7929375,100%
360.497521207641,4852.45715625,100%
360.713155580686,4899.97003125,100%
360.928778450552,4850.81878125,100%
361.144389815127,4807.40184375,100%
361.359989672298,4878.67115625,100%
361.575578019955,4885.22465625,100%
361.791154855984,4885.22465625,100%
362.006720178275,4854.91471875,100%
362.222273984714,4862.697,100%
362.43781627319,4798.39078125,100%
362.653347041591,4752.1066875,99.9999999999992%
362.868866287805,4786.92215625,100%
363.084374009721,4783.2358125,100%
363.299870205225,4768.4904375,100%
363.515354872206,4715.65284375,100%
363.730828008553,4743.9148125,99.1525423728808%
363.946289612152,4742.68603125,100%
364.161739680893,4851.63796875,99.4750656167978%
364.377178212663,4836.07340625,100%
364.592605205349,4886.04384375,98.5632183908045%
364.808020656841,4908.5715,100%
365.023424565027,4853.27634375,100%
365.238816927793,4833.20625,100%
365.454197743029,4869.2505,100%
365.669567008622,4861.46821875,93.0735930735935%
365.88492472246,4829.51990625,76.6055045871559%
366.100270882432,4838.53096875,73.7417943107221%
366.315605486425,4841.80771875,66.4634146341464%
366.530928532327,4799.20996875,53.5587188612098%
366.746240018027,4806.58265625,53.4671532846719%
366.961539941412,4781.5974375,53.5877862595417%
367.17682830037,4806.58265625,45.1137884872825%
367.39210509279,4725.48309375,37.1221281741233%
367.607370316559,4742.2764375,40.8637873754152%
367.822623969566,4773.81515625,37.8600823045267%
368.037866049698,4859.82984375,35.1115421920465%
368.253096554844,4870.47928125,31.6477768090672%
368.468315482891,4872.11765625,29.7340854149878%
368.683522831728,4892.18775,29.3333333333334%
368.898718599242,4857.37228125,29.277022190408%
369.113902783322,4783.64540625,27.8818443804034%
369.329075381855,4765.2136875,20.6921413121847%
369.544236392731,4765.62328125,23.949579831933%
369.759385813835,4781.5974375,20.1153106982703%
369.974523643058,4780.77825,20.1917315757939%
370.189649878286,4775.863125,21.7985202048946%
370.404764517408,4809.4498125,26.3539921831379%
370.619867558311,4830.7486875,24.7965274009768%
370.834958998885,4814.77453125,27.7777777777777%
371.050038837016,4897.9220625,26.1714855433699%
371.265107070593,4925.36484375,25.2879078694818%
371.480163697503,4878.2615625,22.0515137821961%
371.695208715636,4816.0033125,16.2326388888888%
371.910242122878,4780.77825,13.3591065292096%
372.125263917118,4714.01446875,12.0865139949108%
372.340274096245,4678.78940625,12.9584352078239%
372.555272658145,4649.70825,12.8914192761286%
372.770259600706,4663.22484375,14.8780487804878%
372.985234921818,4664.04403125,13.6291600633915%
373.200198619368,4661.9960625,16.6351606805294%
373.415150691244,4623.08465625,12.6819923371647%
373.630091135334,4636.19165625,12.897332846182%
373.845019949526,4667.32078125,13.8709677419354%
374.059937131708,4665.68240625,14.0081799591002%
374.274842679768,4675.1030625,10.7452339688042%
374.489736591594,4746.78196875,11.6774193548387%
374.704618865074,4818.460875,11.5688859591299%
374.919489498096,4769.71921875,12.1212121212121%
375.134348488549,4723.435125,15.4101627366323%
375.349195834319,4733.265375,15.0919058368268%
375.564031533296,4750.4683125,13.3979284998329%
375.778855583367,4689.02925,13.6100386100387%
375.993667982421,4840.5789375,13.3900441083806%
376.208468728344,4857.37228125,10.0432632880099%
376.423257819026,4846.72284375,9.61659333752351%
376.638035252354,4874.57521875,13.7333745746985%
376.852801026216,4843.44609375,12.2682323856613%
377.067555138501,4727.5310625,9.56112852664579%
377.282297587096,4824.1951875,10.15625%
377.49702836989,4827.4719375,11.9785082174463%
377.711747484769,4717.7008125,9.16797488226074%
377.926454929624,4815.59371875,10.4818523153942%
378.141150702341,4940.92940625,15.0524367674275%
378.355834800808,4928.232,14.0425531914895%
378.570507222913,4945.02534375,13.980463980464%
378.785167966545,4972.05853125,11.9268897149937%
378.999817029592,4911.43865625,12.7362875735977%
379.214454409941,4854.09553125,10.1983880967142%
379.429080105481,4790.6085,9.45576162967469%
379.643694114099,4801.66753125,7.59651307596515%
379.858296433684,4932.3279375,10.9460278956944%
380.072887062124,4924.54565625,9.67644390686414%
380.287465997306,4898.74125,9.86252241482374%
380.502033237118,4918.40175,9.85915492957748%
380.71658877945,4837.71178125,12.2878876535985%
380.931132622188,4733.265375,12.4783861671469%
381.145664763221,4758.6601875,10.5323085681753%
381.360185200437,4783.64540625,10.4901117798796%
381.574693931723,4897.51246875,13.0215625875105%
381.789190954968,4940.92940625,8.3262290423415%
382.00367626806,4887.68221875,9.82869980342603%
382.218149868887,4905.29475,12.7502056484782%
382.432611755336,4878.2615625,11.59381663113%
382.647061925297,4785.693375,11.8791064388963%
382.861500376656,4793.47565625,15.7041540020263%
383.075927107303,4891.3685625,14.5638432364096%
383.290342115124,4811.0881875,16.0805300713557%
383.504745398008,4827.88153125,16.5820213306246%
383.719136953843,4792.246875,15.863453815261%
383.933516780517,4773.4055625,14.2273491949051%
384.147884875918,4698.8595,12.4326855537345%
384.362241237934,4779.9590625,10.6074551311551%
384.576585864453,4793.0660625,10.3356301400311%
384.790918753363,4798.800375,8.94889533586254%
385.005239902552,4777.5015,7.70273322791953%
385.219549309909,4911.84825,9.53427065026362%
385.43384697332,4852.45715625,7.95139629076951%
385.648132890675,4800.43875,7.63551993250364%
385.86240705986,4920.8593125,8.69742752143727%
386.076669478765,4939.700625,10.3413451827914%
386.290920145277,4841.398125,8.30491474423276%
386.505159057285,4898.74125,9.29133858267719%
386.719386212675,4891.3685625,8.17610062893088%
386.933601609337,4789.7893125,7.11328566051938%
387.147805245158,4841.398125,6.16400660429282%
387.361997118027,4827.4719375,6.86204431736954%
387.576177225831,4863.5161875,6.61113080467918%
387.790345566458,4856.55309375,7.30656556953298%
388.004502137796,4870.0696875,8.15105946684896%
388.218646937734,4809.04021875,8.07849550286183%
388.432779964159,4855.3243125,8.53164966812364%
388.64690121496,4802.48671875,8.72767157630839%
388.861010688024,4861.058625,8.80629241209131%
389.07510838124,4849.99959375,8.03490821546796%
389.289194292495,4857.781875,8.7658937920718%
389.503268419677,4841.398125,8.49644773089748%
389.717330760675,4858.19146875,8.36954997897094%
389.931381313377,4877.442375,8.76832442800384%
390.14542007567,4901.60840625,9.21919096895578%
390.359447045443,5014.2466875,9.11587758304996%
390.573462220584,5021.619375,8.47435563655299%
390.78746559898,4995.81496875,8.63474274070298%
391.001457178519,4912.6674375,8.30338331887471%
391.215436957091,4883.1766875,6.85148998534438%
391.429404932582,4799.6195625,6.32010613918704%
391.64336110288,4724.66390625,7.176592558461%
391.857305465875,4703.36503125,6.43575674439873%
392.071238019453,4742.68603125,6.23447029591146%
392.285158761503,4711.9665,7.04537889714859%
392.499067689913,4726.711875,7.04774277362781%
392.71296480257,4762.756125,6.7031317031317%
