Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1632.23109375,100%
345.807512991978,1636.32703125,100%
346.023924626503,3051.06384375,100%
346.240324901463,3767.03371875,100%
346.456713814747,4449.8265,100%
346.673091364243,4994.5861875,100%
346.889457547838,4940.5198125,0%
347.10581236342,4936.83346875,0%
347.322155808879,4802.48671875,0%
347.5384878821,4750.05871875,0%
347.754808580973,4786.92215625,0%
347.971117903386,4803.30590625,0%
348.187415847227,4732.03659375,0%
348.403702410383,4758.25059375,0%
348.619977590742,4702.54584375,100%
348.836241386194,4742.2764375,100%
349.052493794625,4830.33909375,100%
349.268734813924,4814.3649375,100%
349.484964441978,4888.0918125,100%
349.701182676677,4959.361125,100%
349.917389515907,4991.3094375,100%
350.133584957557,4922.4976875,100%
350.349768999515,4941.339,100%
350.565941639668,4970.82975,100%
350.782102875906,4995.405375,100%
350.998252706115,5000.3205,100%
351.214391128184,4956.9035625,100%
351.430518140002,4940.5198125,100%
351.646633739455,4883.1766875,100%
351.862737924432,5045.78540625,100%
352.078830692821,4990.89984375,100%
352.29491204251,5144.08790625,100%
352.510981971387,5266.5564375,100%
352.72704047734,5262.4605,100%
352.943087558258,5020.8001875,100%
353.159123212027,5044.96621875,100%
353.375147436536,5067.08428125,100%
353.591160229674,4987.2135,100%
353.807161589328,5009.3315625,100%
354.023151513386,5124.42740625,100%
354.239129999736,5201.0214375,100%
354.455097046266,5076.5049375,100%
354.671052650865,5049.88134375,100%
354.886996811419,4976.97365625,100%
355.102929525818,4914.3058125,100%
355.31885079195,4831.567875,100%
355.534760607701,4779.139875,100%
355.750658970961,4819.2800625,100%
355.966545879618,4926.593625,100%
356.182421331558,5000.73009375,100%
356.398285324671,5028.172875,100%
356.614137856845,5078.1433125,100%
356.829978925967,5108.86284375,100%
357.045808529925,4999.91090625,100%
357.261626666608,4919.63053125,100%
357.477433333903,4959.77071875,100%
357.693228529699,4994.99578125,100%
357.909012251883,4929.46078125,100%
358.124784498344,5009.74115625,100%
358.34054526697,5100.261375,100%
358.556294555648,4999.09171875,100%
358.772032362267,5050.2909375,100%
358.987758684714,4972.87771875,100%
359.203473520878,5010.9699375,100%
359.419176868647,4981.88878125,100%
359.634868725908,4976.97365625,100%
359.85054909055,4945.84453125,100%
360.066217960461,5083.46803125,100%
360.281875333528,5040.87028125,100%
360.497521207641,5013.83709375,100%
360.713155580686,5083.0584375,100%
360.928778450552,5062.57875,100%
361.144389815127,5038.41271875,100%
361.359989672298,5082.64884375,100%
361.575578019955,5096.57503125,100%
361.791154855984,5074.45696875,100%
362.006720178275,5015.47546875,100%
362.222273984714,5019.981,100%
362.43781627319,4974.9256875,100%
362.653347041591,4951.57884375,100%
362.868866287805,4997.8629375,100%
363.084374009721,4997.45334375,100%
363.299870205225,4985.98471875,100%
363.515354872206,4942.977375,100%
363.730828008553,4969.191375,100%
363.946289612152,4953.6268125,100%
364.161739680893,5076.5049375,100%
364.377178212663,5050.2909375,100%
364.592605205349,5074.8665625,100%
364.808020656841,5092.0695,100%
365.023424565027,5038.003125,100%
365.238816927793,4985.98471875,100%
365.454197743029,5066.6746875,100%
365.669567008622,5081.4200625,100%
365.88492472246,5080.19128125,100%
366.100270882432,5082.64884375,100%
366.315605486425,5102.30934375,100%
366.530928532327,5049.06215625,100%
366.746240018027,5024.48653125,100%
366.961539941412,4962.637875,100%
367.17682830037,4970.0105625,98.5274431057567%
367.39210509279,4893.0069375,86.5779927448611%
367.607370316559,4906.933125,85.3820598006646%
367.822623969566,4936.01428125,78.6008230452675%
368.037866049698,5028.58246875,75.0727449078564%
368.253096554844,5063.3979375,72.7114210985178%
368.468315482891,5058.07321875,66.317485898469%
368.683522831728,5057.25403125,60.9411764705883%
368.898718599242,5022.02896875,58.0529706513958%
369.113902783322,4951.9884375,57.4927953890491%
369.329075381855,4968.78178125,56.5248738284068%
369.544236392731,4945.4349375,54.6918767507005%
369.759385813835,4960.58990625,48.1101857783472%
369.974523643058,4964.68584375,47.0940683043738%
370.189649878286,4911.43865625,40.6374501992032%
370.404764517408,4941.339,44.3327749860413%
370.619867558311,4954.03640625,41.1285946825827%
370.834958998885,4929.0511875,42.1296296296296%
371.050038837016,5015.065875,40.4287138584247%
371.265107070593,5104.3573125,46.257197696737%
371.480163697503,5023.66734375,38.0930863081788%
371.695208715636,5023.66734375,38.2378472222222%
371.910242122878,5002.7780625,36.6408934707903%
372.125263917118,4953.6268125,36.8956743002545%
372.340274096245,4897.51246875,34.7188264058679%
372.555272658145,4867.612125,34.526230174868%
372.770259600706,4852.86675,33.69918699187%
372.985234921818,4876.21359375,34.1521394611728%
373.200198619368,4867.20253125,35.5765595463137%
373.415150691244,4818.05128125,30.9195402298851%
373.630091135334,4842.2173125,31.2751187431494%
373.845019949526,4906.933125,34.8387096774194%
374.059937131708,4909.3906875,34.2876618950238%
374.274842679768,4931.09915625,32.4090121317158%
374.489736591594,5010.15075,32.4193548387097%
374.704618865074,5092.0695,33.5860250494397%
374.919489498096,5042.91825,33.6234687298517%
375.134348488549,4974.9256875,35.8020591165726%
375.349195834319,4988.851875,35.2144469525959%
375.564031533296,5013.01790625,34.8145673237554%
375.778855583367,4937.2430625,33.1081081081081%
375.993667982421,5051.9293125,29.6471329552615%
376.208468728344,5066.6746875,25.8343634116193%
376.423257819026,5040.87028125,24.5128849780012%
376.638035252354,5074.8665625,28.8586452211569%
376.852801026216,5075.68575,29.7898640296662%
377.067555138501,4958.95153125,27.2727272727273%
377.282297587096,5026.12490625,26.2044270833334%
377.49702836989,5019.1618125,26.7699115044248%
377.711747484769,4892.18775,22.5431711145997%
377.926454929624,4950.75965625,20.8072590738423%
378.141150702341,5040.4606875,22.547809993831%
378.355834800808,5019.1618125,20.790273556231%
378.570507222913,5042.0990625,21.2148962148962%
378.785167966545,5087.154375,20.631970260223%
378.999817029592,5022.84815625,21.1651688875116%
379.214454409941,5008.92196875,21.9156850588965%
379.429080105481,4977.79284375,23.3505624809972%
379.643694114099,4986.3943125,21.6376089663761%
379.858296433684,5106.814875,23.862947240752%
380.072887062124,5094.93665625,22.2558209857877%
380.287465997306,5062.98834375,21.8469814704125%
380.502033237118,5068.72265625,20.8570572370393%
380.71658877945,4997.45334375,23.6980690462259%
380.931132622188,4905.29475,24.5821325648414%
381.145664763221,4944.20615625,23.4272701394819%
381.360185200437,4954.85559375,22.4706219547148%
381.574693931723,5069.9514375,24.8109773172781%
381.789190954968,5140.4015625,22.1653878942882%
382.00367626806,5065.8555,22.0443695591127%
382.218149868887,5062.57875,23.2794077323828%
382.432611755336,5060.53078125,23.454157782516%
382.647061925297,4942.1581875,21.9185282522996%
382.861500376656,4897.9220625,22.1631205673759%
383.075927107303,4994.99578125,20.960809102402%
383.290342115124,4965.50503125,25.6880733944954%
383.504745398008,4965.0954375,25.0888776028441%
383.719136953843,4942.977375,25.1004016064257%
383.933516780517,4954.85559375,24.8738284066331%
384.147884875918,4886.86303125,23.1795832357762%
384.362241237934,4934.37590625,19.2820984813622%
384.576585864453,4991.71903125,21.1158035118915%
384.790918753363,5002.36846875,20.0401696049989%
385.005239902552,4955.67478125,17.5288005421278%
385.219549309909,5109.2724375,20.1230228471002%
385.43384697332,5062.57875,18.8872308676188%
385.648132890675,4969.60096875,16.3467622864374%
385.86240705986,5090.02153125,17.129440587995%
386.076669478765,5112.95878125,18.8850737224803%
386.290920145277,5006.46440625,16.3891675025075%
386.505159057285,5024.896125,15.3543307086615%
386.719386212675,5017.11384375,14.2099056603774%
386.933601609337,4917.17296875,12.9657508468197%
387.147805245158,4976.97365625,12.2362869198312%
387.361997118027,4982.70796875,13.6347390993567%
387.576177225831,5015.47546875,13.1868131868132%
387.790345566458,5023.25775,14.320179217646%
388.004502137796,5032.67840625,14.9350649350649%
388.218646937734,4977.38325,14.7996729354048%
388.432779964159,5006.874,14.52161243322%
388.64690121496,4967.553,15.0423064869946%
388.861010688024,5003.59725,14.1733497840839%
389.07510838124,5000.73009375,13.5720734276256%
389.289194292495,5000.3205,13.9715781600598%
389.503268419677,4954.85559375,12.5126866753661%
389.717330760675,4989.26146875,12.855740922473%
389.931381313377,5019.57140625,13.5224003288121%
390.14542007567,5047.833375,14.0169332079022%
390.359447045443,5180.95134375,14.4389223123202%
390.573462220584,5205.117375,14.3061702681593%
390.78746559898,5200.20225,14.9898115129903%
391.001457178519,5098.623,13.9298550006196%
391.215436957091,5081.82965625,12.7747923790914%
391.429404932582,4977.79284375,11.566759136413%
391.64336110288,4870.0696875,11.2659831816611%
391.857305465875,4828.291125,9.92226794695932%
392.071238019453,4862.697,9.54370905805286%
392.285158761503,4822.96640625,10.0521468989238%
392.499067689913,4819.68965625,9.50525062249648%
392.71296480257,4868.02171875,9.45945945945947%
392.926850097364,4887.68221875,9.50833420693993%
393.140723572181,4898.33165625,8.94251242015612%
393.35458522491,4932.3279375,8.08736717827627%
