Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1429.4821875,0%
345.807512991978,1484.77734375,100%
346.023924626503,2600.9203125,100%
346.240324901463,3165.75009375,100%
346.456713814747,3677.3326875,100%
346.673091364243,4195.0591875,100%
346.889457547838,4148.3655,100%
347.10581236342,4190.55365625,100%
347.322155808879,4048.424625,100%
347.5384878821,4112.32125,100%
347.754808580973,4103.71978125,100%
347.971117903386,4099.62384375,100%
348.187415847227,3938.6535,100%
348.403702410383,4017.2955,100%
348.619977590742,3937.015125,100%
348.836241386194,3977.1553125,0%
349.052493794625,4057.4356875,0%
349.268734813924,4129.5241875,0%
349.484964441978,4170.07396875,0%
349.701182676677,4222.9115625,0%
349.917389515907,4199.9743125,0%
350.133584957557,4195.46878125,100%
350.349768999515,4231.922625,0%
350.565941639668,4314.6605625,0%
350.782102875906,4328.58675,0%
350.998252706115,4402.313625,0%
351.214391128184,4305.23990625,0%
351.430518140002,4260.5941875,0%
351.646633739455,4228.23628125,0%
351.862737924432,4338.82659375,0%
352.078830692821,4245.029625,0%
352.29491204251,4437.94828125,0%
352.510981971387,4565.3319375,0%
352.72704047734,4517.8190625,0%
352.943087558258,4368.31734375,0%
353.159123212027,4438.76746875,0%
353.375147436536,4320.80446875,0%
353.591160229674,4232.33221875,0%
353.807161589328,4239.2953125,0%
354.023151513386,4338.00740625,0%
354.239129999736,4355.6199375,0%
354.455097046266,4386.7490625,0%
354.671052650865,4328.58675,0%
354.886996811419,4292.5425,0%
355.102929525818,4230.28425,0%
355.31885079195,4216.3580625,0%
355.534760607701,4165.5684375,0%
355.750658970961,4233.561,0%
355.966545879618,4309.7454375,0%
356.182421331558,4360.94465625,0%
356.398285324671,4356.439125,0%
356.614137856845,4370.77490625,0%
356.829978925967,4365.4501875,0%
357.045808529925,4299.9151875,0%
357.261626666608,4239.70490625,0%
357.477433333903,4307.287875,0%
357.693228529699,4353.9815625,0%
357.909012251883,4359.715875,0%
358.124784498344,4401.90403125,0%
358.34054526697,4463.34309375,0%
358.556294555648,4352.75278125,0%
358.772032362267,4371.1845,0%
358.987758684714,4333.501875,0%
359.203473520878,4412.9630625,0%
359.419176868647,4436.7195,0%
359.634868725908,4462.52390625,0%
359.85054909055,4416.2398125,0%
360.066217960461,4471.9445625,0%
360.281875333528,4396.5793125,0%
360.497521207641,4350.29521875,0%
360.713155580686,4370.3653125,0%
360.928778450552,4322.44284375,0%
361.144389815127,4298.2768125,0%
361.359989672298,4375.69003125,0%
361.575578019955,4375.2804375,0%
361.791154855984,4368.31734375,0%
362.006720178275,4420.74534375,0%
362.222273984714,4452.69365625,0%
362.43781627319,4408.0479375,0%
362.653347041591,4350.7048125,0%
362.868866287805,4324.4908125,0%
363.084374009721,4284.76021875,0%
363.299870205225,4258.9558125,0%
363.515354872206,4146.31753125,0%
363.730828008553,4211.03334375,0%
363.946289612152,4269.60525,0%
364.161739680893,4378.14759375,0%
364.377178212663,4373.6420625,0%
364.592605205349,4399.44646875,0%
364.808020656841,4400.26565625,0%
365.023424565027,4334.73065625,0%
365.238816927793,4284.350625,0%
365.454197743029,4337.5978125,0%
365.669567008622,4425.250875,0%
365.88492472246,4402.72321875,0%
366.100270882432,4394.12175,0%
366.315605486425,4381.01475,0%
366.530928532327,4351.524,0%
366.746240018027,4336.778625,0%
366.961539941412,4331.0443125,0%
367.17682830037,4349.885625,0%
367.39210509279,4322.44284375,0%
367.607370316559,4308.92625,0%
367.822623969566,4301.14396875,0%
368.037866049698,4347.83765625,0%
368.253096554844,4409.27671875,0%
368.468315482891,4392.89296875,0%
368.683522831728,4406.81915625,0%
368.898718599242,4377.32840625,0%
369.113902783322,4353.57196875,0%
369.329075381855,4351.93359375,0%
369.544236392731,4351.524,0%
369.759385813835,4376.50921875,0%
369.974523643058,4425.250875,0%
370.189649878286,4410.91509375,0%
370.404764517408,4342.5129375,0%
370.619867558311,4352.3431875,0%
370.834958998885,4309.7454375,0%
371.050038837016,4382.653125,0%
371.265107070593,4368.7269375,0%
371.480163697503,4410.91509375,0%
371.695208715636,4375.2804375,0%
371.910242122878,4350.29521875,0%
372.125263917118,4220.04440625,0%
372.340274096245,4156.14778125,0%
372.555272658145,4129.93378125,0%
372.770259600706,4137.7160625,0%
372.985234921818,4141.812,0%
373.200198619368,4119.6939375,0%
373.415150691244,4155.32859375,0%
373.630091135334,4155.32859375,0%
373.845019949526,4124.19946875,0%
374.059937131708,4159.42453125,0%
374.274842679768,4215.94846875,0%
374.489736591594,4269.60525,0%
374.704618865074,4310.564625,0%
374.919489498096,4277.38753125,0%
375.134348488549,4139.3544375,0%
375.349195834319,4182.36178125,0%
375.564031533296,4143.85996875,0%
375.778855583367,4080.3729375,0%
375.993667982421,4274.520375,0%
376.208468728344,4342.10334375,0%
376.423257819026,4327.7675625,0%
376.638035252354,4342.10334375,0%
376.852801026216,4376.50921875,0%
377.067555138501,4286.39859375,0%
377.282297587096,4381.8339375,0%
377.49702836989,4326.948375,0%
377.711747484769,4311.3838125,0%
377.926454929624,4371.1845,0%
378.141150702341,4462.52390625,0%
378.355834800808,4480.1364375,0%
378.570507222913,4546.490625,0%
378.785167966545,4532.5644375,0%
378.999817029592,4455.5608125,0%
379.214454409941,4419.5165625,0%
379.429080105481,4385.929875,0%
379.643694114099,4402.72321875,0%
379.858296433684,4514.13271875,0%
380.072887062124,4528.05890625,0%
380.287465997306,4475.63090625,0%
380.502033237118,4501.84490625,0%
380.71658877945,4357.66790625,0%
380.931132622188,4276.56834375,0%
381.145664763221,4285.57940625,0%
381.360185200437,4340.8745625,0%
381.574693931723,4344.9705,0%
381.789190954968,4456.38,0%
382.00367626806,4394.9409375,0%
382.218149868887,4408.867125,0%
382.432611755336,4394.53134375,0%
382.647061925297,4357.2583125,0%
382.861500376656,4322.44284375,0%
383.075927107303,4404.36159375,0%
383.290342115124,4247.07759375,0%
383.504745398008,4250.7639375,0%
383.719136953843,4187.6865,0%
383.933516780517,4222.9115625,0%
384.147884875918,4184.81934375,0%
384.362241237934,4273.7011875,0%
384.576585864453,4274.520375,0%
384.790918753363,4342.10334375,0%
385.005239902552,4280.66428125,0%
385.219549309909,4350.29521875,0%
385.43384697332,4383.4723125,0%
385.648132890675,4335.54984375,0%
385.86240705986,4392.483375,0%
386.076669478765,4405.590375,0%
386.290920145277,4362.992625,0%
386.505159057285,4381.01475,0%
386.719386212675,4393.3025625,0%
386.933601609337,4340.8745625,0%
387.147805245158,4417.8781875,0%
387.361997118027,4397.80809375,0%
387.576177225831,4444.50178125,0%
387.790345566458,4388.3874375,0%
388.004502137796,4331.8635,0%
388.218646937734,4278.6163125,0%
388.432779964159,4299.50559375,0%
388.64690121496,4214.7196875,0%
388.861010688024,4294.59046875,0%
389.07510838124,4356.84871875,0%
389.289194292495,4308.1070625,0%
389.503268419677,4305.23990625,0%
389.717330760675,4313.0221875,0%
389.931381313377,4299.096,0%
390.14542007567,4282.71225,0%
390.359447045443,4405.18078125,0%
390.573462220584,4428.527625,0%
390.78746559898,4404.36159375,0%
391.001457178519,4322.8524375,0%
391.215436957091,4359.30628125,0%
391.429404932582,4285.57940625,0%
391.64336110288,4180.72340625,0%
391.857305465875,4220.86359375,0%
392.071238019453,4294.59046875,0%
392.285158761503,4250.35434375,0%
392.499067689913,4277.797125,0%
392.71296480257,4328.58675,0%
392.926850097364,4332.27309375,0%
393.140723572181,4319.5756875,0%
393.35458522491,4335.54984375,0%
393.568435053439,4295.0000625,0%
393.782273055656,4335.9594375,0%
393.996099229449,4343.332125,0%
394.209913572706,4381.42434375,0%
394.423716083314,4413.78225,0%
394.637506759163,4449.41690625,0%
394.85128559814,4426.0700625,0%
395.065052598133,4437.94828125,0%
395.27880775703,4357.66790625,0%
395.492551072719,4319.98528125,0%
395.706282543088,4295.0000625,0%
395.920002166025,4292.95209375,0%
396.133709939418,4215.12928125,0%
396.347405861155,4345.38009375,0%
396.561089929125,4372.41328125,0%
396.774762141215,4372.41328125,0%
396.988422495313,4405.18078125,0%
397.202070989307,4443.273,0%
397.415707621085,4353.57196875,0%
397.629332388536,4356.84871875,0%
397.842945289547,4294.180875,0%
398.056546322006,4270.83403125,0%
398.270135483802,4301.14396875,0%
398.483712772822,4349.47603125,0%
398.697278186955,4340.055375,0%
398.910831724087,4460.4759375,0%
399.124373382109,4345.38009375,0%
399.337903158906,4424.84128125,0%
399.551421052368,4323.671625,0%
399.764927060383,4252.81190625,0%
399.978421180838,4231.922625,0%
400.191903411622,4347.01846875,0%
400.405373750622,4305.6495,0%
400.618832195726,4336.36903125,0%
400.832278744824,4452.2840625,0%
401.045713395802,4417.059,0%
401.259136146548,4375.2804375,0%
401.472546994951,4223.32115625,0%
401.685945938899,4271.65321875,0%
401.899332976279,4248.306375,0%
402.112708104981,4277.797125,0%
402.32607132289,4333.09228125,0%
402.539422627897,4434.2619375,0%
402.752762017888,4446.54975,0%
