Layer Title, Color, Specimen ID
Layer 1, Blue, Untitled

Mode, Integration Time, Boxcar Width, Scans to Average
Reflectance,450 ms,2,1

Wavelength, Raw Spectrometer Data, Calibrated and Averaged Data
345.59109,1441.77,0%
345.807512991978,1435.62609375,100%
346.023924626503,2607.4738125,100%
346.240324901463,3166.56928125,100%
346.456713814747,3686.34375,100%
346.673091364243,4216.76765625,100%
346.889457547838,4168.43559375,100%
347.10581236342,4206.93740625,100%
347.322155808879,4101.26221875,100%
347.5384878821,4148.77509375,100%
347.754808580973,4159.0149375,100%
347.971117903386,4173.7603125,100%
348.187415847227,3994.76784375,100%
348.403702410383,4048.83421875,100%
348.619977590742,3973.46896875,100%
348.836241386194,3998.4541875,0%
349.052493794625,4065.21796875,0%
349.268734813924,4150.8230625,0%
349.484964441978,4149.1846875,0%
349.701182676677,4196.28796875,0%
349.917389515907,4147.95590625,0%
350.133584957557,4127.8858125,100%
350.349768999515,4156.96696875,0%
350.565941639668,4260.18459375,0%
350.782102875906,4306.4686875,0%
350.998252706115,4382.24353125,0%
351.214391128184,4262.2325625,0%
351.430518140002,4219.6348125,0%
351.646633739455,4195.0591875,0%
351.862737924432,4273.29159375,0%
352.078830692821,4183.18096875,0%
352.29491204251,4365.04059375,0%
352.510981971387,4495.29140625,0%
352.72704047734,4440.40584375,0%
352.943087558258,4321.62365625,0%
353.159123212027,4424.02209375,0%
353.375147436536,4383.4723125,0%
353.591160229674,4311.79340625,0%
353.807161589328,4345.38009375,0%
354.023151513386,4440.40584375,0%
354.239129999736,4435.081125,0%
354.455097046266,4437.5386875,0%
354.671052650865,4378.96678125,0%
354.886996811419,4329.81553125,0%
355.102929525818,4258.136625,0%
355.31885079195,4231.922625,0%
355.534760607701,4172.941125,0%
355.750658970961,4231.51303125,0%
355.966545879618,4310.15503125,0%
356.182421331558,4371.1845,0%
356.398285324671,4377.32840625,0%
356.614137856845,4405.590375,0%
356.829978925967,4403.1328125,0%
357.045808529925,4322.44284375,0%
357.261626666608,4263.46134375,0%
357.477433333903,4301.96315625,0%
357.693228529699,4324.08121875,0%
357.909012251883,4342.10334375,0%
358.124784498344,4423.20290625,0%
358.34054526697,4469.89659375,0%
358.556294555648,4373.23246875,0%
358.772032362267,4419.92615625,0%
358.987758684714,4353.57196875,0%
359.203473520878,4413.78225,0%
359.419176868647,4400.26565625,0%
359.634868725908,4444.911375,0%
359.85054909055,4392.07378125,0%
360.066217960461,4462.52390625,0%
360.281875333528,4394.53134375,0%
360.497521207641,4387.15865625,0%
360.713155580686,4407.22875,0%
360.928778450552,4349.885625,0%
361.144389815127,4315.47975,0%
361.359989672298,4384.2915,0%
361.575578019955,4385.929875,0%
361.791154855984,4371.1845,0%
362.006720178275,4410.91509375,0%
362.222273984714,4435.9003125,0%
362.43781627319,4377.738,0%
362.653347041591,4323.671625,0%
362.868866287805,4306.05909375,0%
363.084374009721,4300.734375,0%
363.299870205225,4273.7011875,0%
363.515354872206,4146.31753125,0%
363.730828008553,4202.84146875,0%
363.946289612152,4258.9558125,0%
364.161739680893,4351.11440625,0%
364.377178212663,4365.85978125,0%
364.592605205349,4437.94828125,0%
364.808020656841,4441.634625,0%
365.023424565027,4368.7269375,0%
365.238816927793,4313.0221875,0%
365.454197743029,4333.91146875,0%
365.669567008622,4383.4723125,0%
365.88492472246,4367.49815625,0%
366.100270882432,4383.06271875,0%
366.315605486425,4382.24353125,0%
366.530928532327,4365.4501875,0%
366.746240018027,4340.8745625,0%
366.961539941412,4314.6605625,0%
367.17682830037,4331.8635,0%
367.39210509279,4288.4465625,0%
367.607370316559,4255.6790625,0%
367.822623969566,4276.15875,0%
368.037866049698,4351.524,0%
368.253096554844,4390.0258125,0%
368.468315482891,4392.483375,0%
368.683522831728,4405.99996875,0%
368.898718599242,4386.33946875,0%
369.113902783322,4344.1513125,0%
369.329075381855,4344.56090625,0%
369.544236392731,4331.0443125,0%
369.759385813835,4383.4723125,0%
369.974523643058,4394.53134375,0%
370.189649878286,4366.269375,0%
370.404764517408,4303.1919375,0%
370.619867558311,4308.51665625,0%
370.834958998885,4265.09971875,0%
371.050038837016,4361.76384375,0%
371.265107070593,4344.56090625,0%
371.480163697503,4398.62728125,0%
371.695208715636,4377.738,0%
371.910242122878,4377.738,0%
372.125263917118,4247.89678125,0%
372.340274096245,4221.2731875,0%
372.555272658145,4166.79721875,0%
372.770259600706,4160.6533125,0%
372.985234921818,4158.60534375,0%
373.200198619368,4139.3544375,0%
373.415150691244,4153.280625,0%
373.630091135334,4164.74925,0%
373.845019949526,4143.85996875,0%
374.059937131708,4155.32859375,0%
374.274842679768,4209.8045625,0%
374.489736591594,4281.073875,0%
374.704618865074,4317.52771875,0%
374.919489498096,4254.0406875,0%
375.134348488549,4148.77509375,0%
375.349195834319,4198.74553125,0%
375.564031533296,4149.1846875,0%
375.778855583367,4082.0113125,0%
375.993667982421,4304.8303125,0%
376.208468728344,4358.48709375,0%
376.423257819026,4319.98528125,0%
376.638035252354,4332.6826875,0%
376.852801026216,4368.7269375,0%
377.067555138501,4259.36540625,0%
377.282297587096,4349.885625,0%
377.49702836989,4295.40965625,0%
377.711747484769,4279.84509375,0%
377.926454929624,4354.39115625,0%
378.141150702341,4453.9224375,0%
378.355834800808,4435.081125,0%
378.570507222913,4531.74525,0%
378.785167966545,4537.4795625,0%
378.999817029592,4470.71578125,0%
379.214454409941,4416.64940625,0%
379.429080105481,4408.867125,0%
379.643694114099,4422.38371875,0%
379.858296433684,4519.04784375,0%
380.072887062124,4512.49434375,0%
380.287465997306,4465.80065625,0%
380.502033237118,4469.89659375,0%
380.71658877945,4327.35796875,0%
380.931132622188,4227.8266875,0%
381.145664763221,4261.413375,0%
381.360185200437,4325.71959375,0%
381.574693931723,4398.2176875,0%
381.789190954968,4508.39840625,0%
382.00367626806,4462.1143125,0%
382.218149868887,4438.357875,0%
382.432611755336,4429.3468125,0%
382.647061925297,4345.7896875,0%
382.861500376656,4302.78234375,0%
383.075927107303,4364.22140625,0%
383.290342115124,4224.5499375,0%
383.504745398008,4251.583125,0%
383.719136953843,4182.36178125,0%
383.933516780517,4211.03334375,0%
384.147884875918,4207.347,0%
384.362241237934,4335.9594375,0%
384.576585864453,4304.8303125,0%
384.790918753363,4373.23246875,0%
385.005239902552,4320.394875,0%
385.219549309909,4403.54240625,0%
385.43384697332,4394.53134375,0%
385.648132890675,4366.269375,0%
385.86240705986,4433.03315625,0%
386.076669478765,4417.46859375,0%
386.290920145277,4346.19928125,0%
386.505159057285,4376.9188125,0%
386.719386212675,4364.22140625,0%
386.933601609337,4291.7233125,0%
387.147805245158,4388.3874375,0%
387.361997118027,4370.3653125,0%
387.576177225831,4413.37265625,0%
387.790345566458,4363.40221875,0%
388.004502137796,4342.5129375,0%
388.218646937734,4288.03696875,0%
388.432779964159,4310.564625,0%
388.64690121496,4205.29903125,0%
388.861010688024,4299.096,0%
389.07510838124,4341.69375,0%
389.289194292495,4281.8930625,0%
389.503268419677,4288.03696875,0%
389.717330760675,4306.87828125,0%
389.931381313377,4310.15503125,0%
390.14542007567,4283.5314375,0%
390.359447045443,4411.3246875,0%
390.573462220584,4446.14015625,0%
390.78746559898,4440.40584375,0%
391.001457178519,4371.1845,0%
391.215436957091,4424.02209375,0%
391.429404932582,4375.2804375,0%
391.64336110288,4252.4023125,0%
391.857305465875,4276.15875,0%
392.071238019453,4307.69746875,0%
392.285158761503,4246.25840625,0%
392.499067689913,4243.80084375,0%
392.71296480257,4275.3395625,0%
392.926850097364,4297.04803125,0%
393.140723572181,4275.74915625,0%
393.35458522491,4339.2361875,0%
393.568435053439,4322.03325,0%
393.782273055656,4397.3985,0%
393.996099229449,4369.546125,0%
394.209913572706,4434.67153125,0%
394.423716083314,4424.84128125,0%
394.637506759163,4436.30990625,0%
394.85128559814,4397.3985,0%
395.065052598133,4426.0700625,0%
395.27880775703,4333.501875,0%
395.492551072719,4311.79340625,0%
395.706282543088,4313.43178125,0%
395.920002166025,4302.78234375,0%
396.133709939418,4247.4871875,0%
396.347405861155,4364.631,0%
396.561089929125,4361.76384375,0%
396.774762141215,4359.30628125,0%
396.988422495313,4385.929875,0%
397.202070989307,4412.143875,0%
397.415707621085,4333.501875,0%
397.629332388536,4370.3653125,0%
397.842945289547,4304.42071875,0%
398.056546322006,4294.59046875,0%
398.270135483802,4309.7454375,0%
398.483712772822,4348.24725,0%
398.697278186955,4324.4908125,0%
398.910831724087,4429.75640625,0%
399.124373382109,4294.180875,0%
399.337903158906,4381.42434375,0%
399.551421052368,4306.87828125,0%
399.764927060383,4232.33221875,0%
399.978421180838,4228.23628125,0%
400.191903411622,4373.23246875,0%
400.405373750622,4323.671625,0%
400.618832195726,4364.22140625,0%
400.832278744824,4471.125375,0%
401.045713395802,4437.94828125,0%
401.259136146548,4390.845,0%
401.472546994951,4252.81190625,0%
401.685945938899,4316.2989375,0%
401.899332976279,4302.37275,0%
402.112708104981,4325.31,0%
402.32607132289,4367.90775,0%
402.539422627897,4453.10325,0%
402.752762017888,4431.804375,0%
